CollegeName,BranchName,Quota,CutoffRank
E154  Government Engineering College  Chamarajanagara,CE Civil,STG,58078
E159  Karavali Institute of Technology  Mangalore,AE Aeronaut.Engg,2AG,58093
E053  N M A M Institutute of Technology  Nitte,EE Electrical,SCR,58094
E045  Rao Bahadur Y.Mahabaleswarappa Engineering College  Bellary,ME Mechanical,GMR,58099
E045  Rao Bahadur Y.Mahabaleswarappa Engineering College  Bellary,CE Civil,2AG,58101
E186  ACS College of Engineering,CS Computers,GMK,58105
E055  P A College of Engineering  Mangalore,BT Bio Technology,GMR,58116
E075  Ballari Institute of Technology and Management  Bellary,ME Mechanical,STG,58125
E175  S.G.Balekundri Institute of Technology  Belgaum,EC Electronics,GMK,58137
E047  Malnad College of Engineering  Hassan,AU Automobile,2BG,58158
E071  Vidya Vardhaka College of Engineering  Mysore,CS Computers,SCR,58159
E098  Atria Institute of Technology  Bangalore,EC Electronics,2BG,58168
E201  Gopalan College of Engineering and Management  Bangalore,CS Computers,2BG,58169
E075  Ballari Institute of Technology and Management  Bellary,ME Mechanical,2AG,58188
"E152  S D M Institute of Tech.  Ujire,Dakshina Kannada",CS Computers,3AG,58193
E205  ATME College of Engineering  Mysore,CS Computers,2BG,58221
"E142  B G S Institute of Technology  Nagamangala Taluk,Mandya Dist.",CE Civil,1G,58236
E065  Jawaharlal Nehru National College of Engineering  Shimoga,TC Telecommn.,3BG,58238
E155  Government Engineering College  Hassan,CE Civil,2BK,58252
E017  Sri Siddartha Institute of Technology  Tumkur,EC Electronics,2AG,58285
E028  Tontadarya College of Engineering  Gadag,CE Civil,3BG,58290
E158  Maharaja Institute of Technology  Mysore,EC Electronics,2AK,58293
E062  Bapuji Institute of Engineering and Technology  Davangere,IE Info.Science,2AK,58305
E049  Basaveshwara Engineering College  Bagalkot,CS Computers,SCG,58310
E198  Godutai Engineering College for Women  Gulbarga,CS Computers,1G,58320
E096  East Point College of Engineering and Technology  Bangalore,CS Computers,GMR,58328
E062  Bapuji Institute of Engineering and Technology  Davangere,TX Textiles,GM,58330
E196  Jain College of Engineering  Belgaum,CE Civil,2BR,58338
E150  P E S Institute of Technology and Management  Shivamogga,EC Electronics,1G,58357
E163  Government Engineering College  Haveri,CS Computers,GMK,58365
E104  Nagarjuna College of Engineering and Technology  Bangalore (R),CS Computers,STR,58388
E071  Vidya Vardhaka College of Engineering  Mysore,EE Electrical,SCR,58409
E150  P E S Institute of Technology and Management  Shivamogga,EC Electronics,GMK,58440
E105  Nitte Meenakshi Institutute of Technology  Bangalore,EE Electrical,SCR,58460
E134  Smt. Kamala and Sri Venkappa M.Agadi College of Engg. and Tech.,ME Mechanical,2AR,58493
E078  The Oxford College of Engineering  Bangalore,CE Civil,3BG,58498
E055  P A College of Engineering  Mangalore,BT Bio Technology,2BG,58503
E102  DONBOSCO Institute of Technology  Bangalore,ME Mechanical,3BG,58519
E220  Alliance University  Bangalore,IG Information,3AG,58523
E149  Cambridge Institutute of Technology  Bangalore,EC Electronics,2AR,58526
E031  Basaveshwara Engineering College,CS Computers,SCK,58530
E079  Acharya Institute of Technology  Bangalore,BT Bio Technology,STG,58531
E064  Adhichunchanagiri Institute of Technology  Chickmagalur,EC Electronics,1R,58562
E161  Government Engineering College  Kushalnagar,CS Computers,3BG,58586
E079  Acharya Institute of Technology  Bangalore,AU Automobile,2BG,58598
"E240  Dayananda Sagar University  Hosur Road, Bangalore",EC Electronics,STG,58617
E038  B L D E A`s V.P. Dr. P. G. Hallakatti College of Engg. and,EC Electronics,2BR,58633
E108  Saptagiri College of Engineering.  Bangalore,CS Computers,1K,58685
E198  Godutai Engineering College for Women  Gulbarga,EC Electronics,2BG,58686
E160  Sahyadri College of Engg. and Management  Mangalore,ME Mechanical,GMK,58689
E040  Hira Sugar Institute of Technology  Nidasoshi,CS Computers,GM,58723
E036  K L E Dr. M S Sheshagiri College of Engineering and Technology,CH Chemical,3AG,58724
E141  PES Institute of Technology (South Campus)  Bangalore,ME Mechanical,SCG,58743
E007  Dayananda Sagar College of Engineering  Bangalore,MD Med.Elect.,2AR,58763
E099  New Horizon College of Engineering  Bangalore,EC Electronics,SCG,58764
E211  Jain Institute of Technology  Davanagere,CE Civil,1R,58766
"E156  Government Engineering College  K R Pet, Mandya DT.",CE Civil,2AG,58767
E206  Shri Madhwa Vadiraja Institute of Technology and Management,CS Computers,2AR,58775
E077  Vidya Vikas Institute of Engineering and Technology  Mysore,EC Electronics,SCG,58784
E154  Government Engineering College  Chamarajanagara,CS Computers,3AG,58802
E105  Nitte Meenakshi Institutute of Technology  Bangalore,IE Info.Science,SCG,58803
"E101  Channabasaveshwara Institute of Technology  Gubbi, Tumkur",CE Civil,1G,58844
E077  Vidya Vikas Institute of Engineering and Technology  Mysore,EE Electrical,GM,58868
E232  Reva University  Bangalore,EE Electrical,GMK,58883
E102  DONBOSCO Institute of Technology  Bangalore,CE Civil,3AK,58927
E160  Sahyadri College of Engg. and Management  Mangalore,ME Mechanical,2BG,58941
E158  Maharaja Institute of Technology  Mysore,EC Electronics,2BG,58944
E011  M V J College of Engineering  Bangalore,CH Chemical,3AG,58946
E185  Angadi Institute of Technology and Management  Belgaum,EC Electronics,GM,58951
E087  Vivekananada Institute of Technology  Bangalore,CE Civil,GM,58952
E104  Nagarjuna College of Engineering and Technology  Bangalore (R),EC Electronics,GMR,58964
E103  Global Academy of Technology  Bangalore,EC Electronics,1R,58971
E079  Acharya Institute of Technology  Bangalore,CE Civil,1R,58973
E161  Government Engineering College  Kushalnagar,CE Civil,2AG,58988
E201  Gopalan College of Engineering and Management  Bangalore,CS Computers,GMR,58996
E064  Adhichunchanagiri Institute of Technology  Chickmagalur,CE Civil,SCG,59006
E078  The Oxford College of Engineering  Bangalore,ME Mechanical,2AG,59033
E028  Tontadarya College of Engineering  Gadag,CS Computers,3BG,59046
"E145  Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",IE Info.Science,2BG,59049
E043  Gurunanak Dev Engineering College  Bidar,CS Computers,SCG,59057
E079  Acharya Institute of Technology  Bangalore,MT Mechatronics,2AR,59092
E017  Sri Siddartha Institute of Technology  Tumkur,ME Mechanical,1G,59105
E075  Ballari Institute of Technology and Management  Bellary,EC Electronics,2AK,59133
E102  DONBOSCO Institute of Technology  Bangalore,ME Mechanical,3AG,59152
E087  Vivekananada Institute of Technology  Bangalore,ME Mechanical,GM,59189
E011  M V J College of Engineering  Bangalore,MD Med.Elect.,3BG,59198
E077  Vidya Vikas Institute of Engineering and Technology  Mysore,EE Electrical,2BG,59215
E082  J S S Academy of Technical Education  Bangalore,IT Inst.Tech.,2AR,59222
"E145  Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",EC Electronics,STG,59229
E220  Alliance University  Bangalore,CE Civil,GM,59249
E157  Government Engineering College  Ramanagara,CS Computers,GM,59250
E046  H K E`s S L N College of Engineering  Raichur,CE Civil,GMR,59256
E124  Rajiv Gandhi Institute of Technology  Bangalore,CS Computers,GM,59278
E038  B L D E A`s V.P. Dr. P. G. Hallakatti College of Engg. and,IE Info.Science,2BG,59297
"E048  B M S College of Engineering  Basavanagudi,Bangalore",TC Telecommn.,SCR,59304
E158  Maharaja Institute of Technology  Mysore,EC Electronics,STG,59305
E038  B L D E A`s V.P. Dr. P. G. Hallakatti College of Engg. and,IE Info.Science,2AG,59310
E029  Maratha Mandal Engineering College  Belgaum,CS Computers,3BG,59330
E060  Dr. Ambedkar Institute Of Technology  Bangalore,ME Mechanical,SCR,59332
E177  Rajeev Institute of Technology  Hassan,EC Electronics,GMR,59342
E014  S J C Institute of Technology  Chickballapur,CE Civil,2AG,59356
"E003  B M S College of Engineering  Basavanagudi,Bangalore",IM Ind. Engg.,SCG,59366
E150  P E S Institute of Technology and Management  Shivamogga,CE Civil,SCG,59400
E042  Khaja Banda Nawaz College of Engineering  Gulbarga,CS Computers,1G,59424
E118  RNS Institute of Technology  Bangalore,ME Mechanical,SCG,59426
"E203  K.S. School of Engineering And Management  Mallasandra,",CS Computers,2BG,59429
E158  Maharaja Institute of Technology  Mysore,ME Mechanical,SCG,59449
"E169  Alva`s Institute of Engineering and Technology  Moodabidri,",EC Electronics,GMK,59455
E021  JSS Science and Technology University(Formerly SJCE)  Mysore,EN Environmental,2AR,59461
"E240  Dayananda Sagar University  Hosur Road, Bangalore",ME Mechanical,2AR,59474
E083  H.K.B.K.College of Engineering  Bangalore,IE Info.Science,GM,59477
E160  Sahyadri College of Engg. and Management  Mangalore,ME Mechanical,3AG,59485
E102  DONBOSCO Institute of Technology  Bangalore,IE Info.Science,GMR,59486
E061  University B.D.T. college of Engineering  Davangere,ME Mechanical,SCG,59522
E104  Nagarjuna College of Engineering and Technology  Bangalore (R),CE Civil,STG,59525
E014  S J C Institute of Technology  Chickballapur,EC Electronics,2AK,59530
E128  Appa Institute of Engineering and Technology  Gulbarga,CS Computers,SCG,59533
E006  M S Ramaiah Institute of Technology  Bangalore,TC Telecommn.,SCR,59556
"E101  Channabasaveshwara Institute of Technology  Gubbi, Tumkur",EC Electronics,GMK,59585
E151  Mangalore Institute of Technology and Engineering,ME Mechanical,GMK,59589
E042  Khaja Banda Nawaz College of Engineering  Gulbarga,CE Civil,2AG,59590
E163  Government Engineering College  Haveri,EC Electronics,GMR,59620
E016  Siddaganga Institute of Technology  Tumkur,IM Ind. Engg.,1G,59701
E102  DONBOSCO Institute of Technology  Bangalore,EE Electrical,GM,59702
E017  Sri Siddartha Institute of Technology  Tumkur,CE Civil,3AK,59703
E059  P D A College of Engineering  Gulbarga,CE Civil,3AR,59721
"E240  Dayananda Sagar University  Hosur Road, Bangalore",CS Computers,2AR,59733
E021  JSS Science and Technology University(Formerly SJCE)  Mysore,IP Ind.Prodn.,SCG,59745
E510  Dayananda Sagar College of Engineering  Bangalore (IInd Shift),EC Electronics,STG,59758
E078  The Oxford College of Engineering  Bangalore,CE Civil,3AG,59806
E062  Bapuji Institute of Engineering and Technology  Davangere,BT Bio Technology,STR,59814
E163  Government Engineering College  Haveri,CS Computers,3BG,59815
E134  Smt. Kamala and Sri Venkappa M.Agadi College of Engg. and Tech.,CS Computers,3BG,59821
E095  AMC Engineering College  Bangalore,CS Computers,3BR,59825
E150  P E S Institute of Technology and Management  Shivamogga,EC Electronics,GMR,59826
"E101  Channabasaveshwara Institute of Technology  Gubbi, Tumkur",CE Civil,STG,59843
E149  Cambridge Institutute of Technology  Bangalore,ME Mechanical,2BG,59870
"E142  B G S Institute of Technology  Nagamangala Taluk,Mandya Dist.",EC Electronics,GM,59872
"E169  Alva`s Institute of Engineering and Technology  Moodabidri,",CE Civil,GM,59875
E028  Tontadarya College of Engineering  Gadag,CE Civil,STR,59898
E031  Basaveshwara Engineering College,ME Mechanical,SCG,59912
E065  Jawaharlal Nehru National College of Engineering  Shimoga,TC Telecommn.,1G,59913
E163  Government Engineering College  Haveri,CE Civil,STG,59919
E185  Angadi Institute of Technology and Management  Belgaum,CE Civil,3BG,59937
E113  Sambhram Institute of Technology  Bangalore,CS Computers,1G,59939
E158  Maharaja Institute of Technology  Mysore,CE Civil,STR,59959
E017  Sri Siddartha Institute of Technology  Tumkur,EC Electronics,2AR,59974
E150  P E S Institute of Technology and Management  Shivamogga,EC Electronics,3BR,59975
E010  Islamia Institute of Technology  Bangalore,CE Civil,GM,59997
E017  Sri Siddartha Institute of Technology  Tumkur,EE Electrical,STG,60004
E038  B L D E A`s V.P. Dr. P. G. Hallakatti College of Engg. and,EE Electrical,2BG,60033
E183  Sha-Shib College of Engineering,AE Aeronaut.Engg,GMR,60037
E150  P E S Institute of Technology and Management  Shivamogga,IE Info.Science,GMR,60060
E161  Government Engineering College  Kushalnagar,ME Mechanical,GM,60063
"E203  K.S. School of Engineering And Management  Mallasandra,",CE Civil,3BG,60111
E103  Global Academy of Technology  Bangalore,CE Civil,3AR,60118
E232  Reva University  Bangalore,CE Civil,GMR,60152
E158  Maharaja Institute of Technology  Mysore,EC Electronics,2AR,60153
E040  Hira Sugar Institute of Technology  Nidasoshi,CS Computers,3BG,60157
E091  K S Institute of Technology  Bangalore,TC Telecommn.,1G,60177
E149  Cambridge Institutute of Technology  Bangalore,EE Electrical,GM,60185
"E126  B M S Institute of Technology and Management  Yalahanka,",TC Telecommn.,SCG,60218
E157  Government Engineering College  Ramanagara,CE Civil,2BG,60256
"E101  Channabasaveshwara Institute of Technology  Gubbi, Tumkur",IE Info.Science,1G,60260
E078  The Oxford College of Engineering  Bangalore,BT Bio Technology,2BG,60274
E065  Jawaharlal Nehru National College of Engineering  Shimoga,TC Telecommn.,STG,60287
E078  The Oxford College of Engineering  Bangalore,EC Electronics,SCG,60293
E002  S K S J T Institute of Engineering.  Bangalore,TX Textiles,3BG,60318
E103  Global Academy of Technology  Bangalore,CE Civil,2AR,60332
"E169  Alva`s Institute of Engineering and Technology  Moodabidri,",ME Mechanical,GM,60340
E175  S.G.Balekundri Institute of Technology  Belgaum,ME Mechanical,GMK,60343
E062  Bapuji Institute of Engineering and Technology  Davangere,ME Mechanical,SCG,60366
E149  Cambridge Institutute of Technology  Bangalore,ME Mechanical,GMK,60376
E163  Government Engineering College  Haveri,CE Civil,2BG,60401
E061  University B.D.T. college of Engineering  Davangere,EI Elec. Inst.,2AG,60402
"E142  B G S Institute of Technology  Nagamangala Taluk,Mandya Dist.",CE Civil,SCG,60406
"E048  B M S College of Engineering  Basavanagudi,Bangalore",CH Chemical,1K,60443
E185  Angadi Institute of Technology and Management  Belgaum,EC Electronics,2BG,60459
E150  P E S Institute of Technology and Management  Shivamogga,EC Electronics,2AG,60475
E211  Jain Institute of Technology  Davanagere,CE Civil,2BG,60477
E017  Sri Siddartha Institute of Technology  Tumkur,IE Info.Science,2AG,60483
E173  Sai Vidya Institute of Technology  Bangalore,EC Electronics,GMR,60506
"E146  Shreedevi Institute of Technology  Kenjar, Mangalore",AE Aeronaut.Engg,GMR,60513
E036  K L E Dr. M S Sheshagiri College of Engineering and Technology,EC Electronics,SCG,60537
E078  The Oxford College of Engineering  Bangalore,CE Civil,1G,60570
E102  DONBOSCO Institute of Technology  Bangalore,CE Civil,SCG,60573
E129  St. Joseph Engineering College  Mangalore,EC Electronics,2AK,60574
E177  Rajeev Institute of Technology  Hassan,EC Electronics,3AR,60579
"E145  Rajarajeswari College of Engineering  Kumbalagodu,Bangalore",CS Computers,GMK,60598
E029  Maratha Mandal Engineering College  Belgaum,EC Electronics,GM,60602
E098  Atria Institute of Technology  Bangalore,EC Electronics,GMK,60608
E075  Ballari Institute of Technology and Management  Bellary,CE Civil,3AG,60611
E061  University B.D.T. college of Engineering  Davangere,EI Elec. Inst.,GMR,60620
E158  Maharaja Institute of Technology  Mysore,IE Info.Science,GMR,60623
E123  Canara Engineering College Bantwal  Bantawal,IE Info.Science,SCG,60627
E038  B L D E A`s V.P. Dr. P. G. Hallakatti College of Engg. and,EE Electrical,1G,60635
E078  The Oxford College of Engineering  Bangalore,CE Civil,GMK,60656
E115  S J B Institute of Technology  Bangalore,EC Electronics,SCG,60661
E034  Sri Dharmasthala Manjunatheswara  College of Engineering,ME Mechanical,SCR,60677
E133  G S S S Institute of Engineering and Technology for Women,EE Electrical,2AG,60680
E235  M.S. Ramaiah University of Applied Sciences  Bangalore,ME Mechanical,2AR,60699
E021  JSS Science and Technology University(Formerly SJCE)  Mysore,IP Ind.Prodn.,SCR,60702
E196  Jain College of Engineering  Belgaum,EE Electrical,2BG,60731
E160  Sahyadri College of Engg. and Management  Mangalore,EC Electronics,2AG,60733
E077  Vidya Vikas Institute of Engineering and Technology  Mysore,EE Electrical,1G,60754
E062  Bapuji Institute of Engineering and Technology  Davangere,BT Bio Technology,2AG,60756
"E126  B M S Institute of Technology and Management  Yalahanka,",CE Civil,2BR,60763
E049  Basaveshwara Engineering College  Bagalkot,BT Bio Technology,2AG,60830
E042  Khaja Banda Nawaz College of Engineering  Gulbarga,CE Civil,1G,60841
E154  Government Engineering College  Chamarajanagara,EC Electronics,GM,60859
E014  S J C Institute of Technology  Chickballapur,CE Civil,2AR,60862
E011  M V J College of Engineering  Bangalore,MD Med.Elect.,2AG,60869
"E203  K.S. School of Engineering And Management  Mallasandra,",ME Mechanical,GM,60876
E124  Rajiv Gandhi Institute of Technology  Bangalore,CS Computers,3AG,60879
E232  Reva University  Bangalore,CE Civil,3BG,60880
E185  Angadi Institute of Technology and Management  Belgaum,CE Civil,GMR,60901
E077  Vidya Vikas Institute of Engineering and Technology  Mysore,EE Electrical,3AG,60912
